17.4164,15.4581,15.2215,16.6116,16.3176,17.6255,18.7753,15.9389,19.1495,20.9576,18.1120,20.0621,18.8171,19.4034,20.2938,21.7200,21.4923,19.7788,20.5090,16.5640,19.1098,19.0077,19.5824,17.9947,17.7712,17.7165,18.9208,18.5073,17.5628,18.6481,17.5961
16.5985,16.6430,17.0614,17.8273,15.8365,15.6067,17.4662,17.9566,18.1420,20.9983,18.8181,17.9031,18.9327,20.3452,20.0758,21.1039,20.6631,20.4616,20.2845,20.1453,19.2134,20.6610,20.1124,18.2007,19.1799,19.7500,20.0154,18.8721,19.2878,16.2130,17.8438
17.2559,16.9864,14.5376,15.5905,16.5047,17.3225,17.5321,16.0913,18.2698,18.6219,17.6904,17.6709,19.8613,19.2025,20.7154,21.0342,20.2057,18.1239,18.3537,17.0950,18.1744,17.5595,19.8445,18.6180,17.4919,16.2805,19.0560,16.3311,15.0476,16.3550,16.8822
15.5374,16.2462,16.6717,15.4862,17.5965,17.5564,17.3464,18.7551,19.5754,17.8143,18.5084,19.2561,21.0445,20.0088,20.2538,21.9459,19.4143,20.6346,18.9480,19.4943,19.9527,18.0288,17.8792,18.1964,19.8161,16.3545,17.2200,18.6079,15.3271,19.2157,16.9496
16.0050,16.0600,15.2704,16.1237,17.4695,16.5616,17.5890,17.8521,17.4025,18.4616,19.6695,17.8795,18.6066,19.3402,18.5498,19.5065,18.3568,17.7238,19.6032,19.8202,20.6376,18.4656,19.4161,17.9442,17.2350,18.4661,17.4741,18.0844,17.5791,16.2164,17.3119
17.0437,15.3568,15.0099,16.4855,17.2285,18.0392,17.4370,17.9040,18.8749,18.3101,20.1126,17.4399,18.1007,19.3741,21.2363,19.8287,18.3642,20.4124,18.3163,20.4840,19.8776,20.1168,19.6715,19.3266,18.8865,17.7440,17.6974,17.7152,17.7513,16.9969,17.2647
15.8742,15.5503,15.1029,17.7722,15.4326,16.9118,18.4736,18.7629,18.2358,19.8568,18.8297,21.5798,20.8815,19.2552,20.8389,19.4788,19.7589,20.4071,18.1350,20.2953,18.3477,19.4788,18.7228,17.4740,16.5896,16.6523,18.1936,16.8402,17.1813,17.1812,16.9887
16.3595,14.6705,17.0817,17.1905,19.1552,16.5453,18.6441,17.6151,17.1377,20.5350,17.7595,20.7915,19.0512,20.5608,19.5252,19.3725,19.2718,19.6265,20.2278,21.1045,18.5670,19.2438,18.7698,18.8189,17.8458,17.3850,17.9543,18.1557,20.1904,19.1606,17.1376
15.7345,15.8899,16.5898,14.9322,16.0516,17.8686,14.9936,18.8828,19.5998,20.4423,16.6427,18.9461,18.9863,21.4056,20.8222,20.9888,20.3584,17.9227,19.7915,17.1263,19.4291,19.0036,18.3005,18.6438,18.9768,17.1842,18.0533,19.0299,17.6239,17.2935,17.1930
15.7851,14.3048,16.8131,15.7266,15.9109,14.8975,17.7366,17.4474,18.7138,17.3353,19.6967,19.8623,21.0963,19.1917,21.0727,19.6502,20.3982,19.8343,21.1773,20.0795,21.3828,19.7567,19.4513,19.0652,19.2216,18.0951,17.5894,17.9143,18.0351,17.6906,17.6170
16.3768,14.6284,15.7537,14.8287,18.1063,16.8879,17.3722,18.3540,19.0119,20.9401,19.2012,20.6142,19.2397,19.1866,19.3855,19.8947,19.9212,20.4990,20.3536,18.7143,19.1923,19.6643,17.2134,17.6846,16.9214,18.5027,17.8465,16.8091,17.9526,16.9001,17.2145
16.3676,16.7464,15.0462,15.3161,15.6676,16.5941,14.8875,17.2447,15.9386,19.0119,18.8460,19.0036,17.0129,18.8507,21.0288,19.2405,21.0327,19.0830,19.6028,22.1467,20.0607,20.5242,19.0435,17.4526,17.3852,19.5560,18.7271,19.5670,17.5996,18.2130,17.6760
16.9486,14.1052,15.7019,17.8177,18.0230,17.0909,16.5492,16.7444,17.7322,18.2802,17.6432,17.6968,19.4379,20.4761,19.8144,19.8594,21.2271,18.9451,19.9160,19.5308,19.1201,18.5557,20.3071,19.6428,18.7415,20.3533,16.9434,18.0015,17.2248,19.6451,17.8820
15.3426,15.0693,16.2913,15.4743,17.4036,18.8356,17.4940,17.9310,20.3659,19.7073,19.7656,20.3273,19.9623,21.7715,21.0066,17.4879,20.4030,19.7473,17.5866,20.2491,18.8555,18.1066,16.4355,18.2910,18.0269,18.5130,17.9148,17.4757,16.6762,16.9836,17.1365
14.1573,15.5133,15.8929,18.3147,18.2820,18.2529,18.1894,17.8996,16.5295,18.1808,18.3799,18.1610,20.2223,19.4111,19.2525,18.2004,21.1064,20.4837,19.3385,19.5631,18.9584,19.4987,18.9732,18.0434,17.7674,16.9045,17.5761,18.8348,15.7095,17.7563,16.8235
14.5310,14.8058,17.4609,16.2313,16.7445,17.3707,16.8135,18.2563,18.5656,18.3467,18.2116,19.1045,20.2710,19.4326,19.8046,18.7229,20.7085,19.0565,20.3654,19.9145,20.5331,19.5036,18.0971,21.2616,20.0944,18.5821,17.6457,17.0741,19.4301,17.6654,17.3679
16.3607,15.4104,17.6511,17.8822,16.6848,16.4491,18.5627,20.9323,18.7654,18.5094,18.0335,20.2651,18.6573,20.8921,20.5425,20.0677,19.2587,21.3796,19.3070,21.0363,19.4516,20.0871,18.0954,18.7169,18.1182,17.7200,16.5973,17.6168,19.5076,18.9643,17.2953
15.3443,15.0863,15.7989,17.1789,16.7053,17.0476,17.3717,18.0510,18.1009,18.0200,18.0437,20.3796,20.1286,19.8964,19.5748,21.7078,19.4308,20.3225,18.1908,20.4070,19.7933,18.0530,18.8136,17.4433,18.0230,16.9001,18.2646,19.0994,17.2601,17.3238,17.1310
15.8518,17.0097,15.5582,16.5210,16.8384,16.5545,16.9930,16.0861,15.0260,17.5129,19.0221,18.2732,17.5672,18.5920,20.4918,18.4518,19.8106,20.0407,21.1490,19.4974,21.0497,19.1716,20.2851,20.3468,20.7093,20.4084,17.3972,19.6187,16.4257,17.4552,17.4487
15.2965,16.6399,15.7915,16.5594,17.9525,18.4704,18.3934,19.9789,17.9457,17.7879,20.9431,19.9975,19.6473,18.1378,21.1186,20.6879,18.8335,19.8580,20.0992,17.5234,19.4062,18.6348,17.5500,17.8976,17.9235,17.3168,17.4081,15.8266,17.2961,19.0424,16.8732
16.7211,16.7510,16.5842,15.2018,18.0108,17.6362,18.0404,16.5888,18.3629,19.0825,19.3618,19.2533,20.5332,18.4927,18.5686,18.5351,20.3241,20.4107,19.9006,19.6423,17.3245,19.5100,18.6922,20.6038,17.4998,17.4473,18.7986,16.2693,17.2449,19.2001,17.5490
15.8906,15.2294,15.6532,16.3332,16.2216,18.3022,18.1202,19.7371,17.2992,20.8693,18.6071,19.6664,21.9315,21.3965,18.5971,20.7119,21.1444,19.9162,20.0032,18.2168,18.9845,18.4631,17.4052,17.7875,17.8092,17.3162,17.1802,17.2335,19.1979,19.1356,17.0009
15.3894,16.0846,16.0687,16.7871,17.7622,17.8209,16.4773,17.9836,16.9278,18.6349,19.5647,19.2316,20.2739,21.4318,21.3268,17.5211,18.9987,19.1780,20.2907,18.5509,20.4108,18.8967,17.2753,17.0645,17.1125,16.0824,17.1830,18.5798,17.3192,18.3067,17.6906
16.4484,16.5628,16.0889,16.9236,16.2569,15.4299,17.4172,16.7391,15.9085,17.5946,18.4576,19.2148,19.5906,20.0018,21.7889,20.3476,20.3068,21.2648,20.7347,18.4310,19.4539,18.1134,18.9407,20.1249,18.3314,17.6163,16.4368,17.9020,17.4740,17.9323,17.0965
