9.1335,9.0928,8.9962,8.9971,8.7386,8.3062,8.0399,7.4171,7.1285,6.6602,6.0531,5.3482,4.5464,3.7339,2.8630,1.8401,0.9158,-0.0873,-1.0273,-2.1739,-3.1975,-4.2049,-5.3050,-6.3419,-7.3985,-8.5882,-9.6526,-10.8406,-11.8170,-12.8572,-14.0939,-15.2850,-16.4551,-17.5593,-18.4721,-19.4699
8.6230,8.6069,8.6373,8.3475,8.1024,7.6838,7.5399,7.0600,6.5411,5.9882,5.1957,4.4511,3.5926,2.6572,1.9497,1.0786,0.0416,-1.0666,-2.1401,-2.9380,-4.1155,-5.2773,-6.1666,-7.3372,-8.2671,-9.3270,-10.4038,-11.5222,-12.6591,-13.7107,-14.7298,-15.9988,-17.0168,-18.0155,-18.9426,-20.1003
7.9833,7.9538,7.8773,7.5598,7.2198,6.6632,6.1656,5.5653,5.1199,4.4099,3.9055,3.3024,2.6111,1.8952,1.1727,0.3146,-0.6592,-1.6534,-2.5378,-3.5866,-4.6201,-5.5529,-6.4749,-7.4680,-8.5784,-9.5473,-10.6063,-11.7356,-12.8720,-14.1018,-15.2186,-16.2491,-17.4392,-18.4177,-19.4294,-20.4680
8.4529,8.4085,8.4008,8.0532,7.6949,7.3566,6.9358,6.5976,6.0743,5.3702,4.7164,4.1054,3.3141,2.4195,1.5169,0.6651,-0.3834,-1.3913,-2.4717,-3.4482,-4.4146,-5.3880,-6.4537,-7.5643,-8.4788,-9.6135,-10.7505,-11.8437,-12.8900,-14.0008,-15.0340,-16.0693,-17.3278,-18.3909,-19.5358,-20.4335
8.2545,8.1382,7.9727,7.7334,7.4500,7.1691,6.6331,6.1243,5.5813,4.9325,4.3037,3.6924,2.9990,2.2889,1.3899,0.3086,-0.5920,-1.5710,-2.4254,-3.6364,-4.6262,-5.6119,-6.6135,-7.7247,-8.8427,-9.8650,-10.9773,-12.1584,-13.1714,-14.3078,-15.4105,-16.3755,-17.3734,-18.5051,-19.4264,-20.4234
9.0024,8.8509,8.6207,8.4965,8.2217,7.9344,7.5706,7.1443,6.5065,5.8673,5.0934,4.6468,3.8763,3.1112,2.2434,1.1337,0.1540,-1.0283,-2.1487,-3.1564,-4.3019,-5.3375,-6.4461,-7.5523,-8.5843,-9.6776,-10.7700,-11.7356,-12.8037,-13.9446,-15.2526,-16.4325,-17.4893,-18.7240,-20.0340,-21.0411
6.9555,6.9197,6.7475,6.6388,6.4439,6.0320,5.6725,5.2493,4.6667,4.0002,3.4128,2.7378,1.9358,1.0698,0.1622,-0.7295,-1.5721,-2.6536,-3.5900,-4.7549,-5.6286,-6.6213,-7.5583,-8.6333,-9.7491,-10.7722,-11.6428,-12.6204,-13.8235,-14.7817,-15.9136,-16.7543,-17.7649,-18.8823,-19.9874,-21.0529
8.9086,8.8391,8.7115,8.4428,8.0649,7.6911,7.2380,6.9096,6.3832,6.0623,5.5375,4.9799,4.2710,3.4940,2.9049,2.0021,1.1894,0.3882,-0.6503,-1.3773,-2.4918,-3.4900,-4.6452,-5.7272,-6.6436,-7.5643,-8.7435,-9.8909,-10.8585,-11.8782,-13.0788,-14.2743,-15.3499,-16.2632,-17.2364,-18.3720
8.7491,8.6126,8.3924,8.2437,8.0857,7.7073,7.1141,6.7382,6.5003,5.8018,5.3405,4.6476,3.9481,3.2061,2.5305,1.6681,0.6981,-0.3016,-1.1360,-2.0739,-3.0808,-4.0483,-5.1695,-6.2165,-7.2930,-8.3316,-9.4685,-10.5424,-11.5115,-12.4795,-13.5427,-14.4724,-15.4802,-16.3831,-17.3447,-18.4374
9.0090,8.9381,8.6864,8.4266,8.2639,8.0763,7.6066,7.1539,6.5064,5.8522,5.1995,4.4050,3.5203,2.6859,1.8579,1.0166,-0.1656,-1.2205,-2.2272,-3.2415,-4.3836,-5.3919,-6.3789,-7.4078,-8.5778,-9.7265,-10.6763,-11.8028,-12.7347,-14.0562,-15.3261,-16.5477,-17.5121,-18.6464,-19.7802,-20.9211
