4.7035,5.0512,7.7295,7.8058,9.2510,10.3886,11.3264,10.0668,12.0384,13.4707,14.7274,15.7209,18.7975,20.6747,21.9499,22.9968,25.6711,28.1512,31.2972,34.0279,36.4955
4.9245,7.0020,7.0116,7.0278,7.8764,9.4439,11.1957,11.5557,14.7408,15.5491,17.2418,18.9299,21.2862,21.2786,21.6200,23.7171,25.1784,27.1734,30.5220,32.4615,35.8873
5.4256,5.8060,7.0258,6.9630,9.8149,10.5094,11.5859,10.0131,10.0465,11.7830,12.8958,13.9815,16.9549,18.4745,20.4133,20.9580,20.4545,20.4838,21.9928,24.0974,25.7840
5.4548,6.6306,6.5857,7.0473,9.0220,10.0671,10.9637,11.5695,10.9149,12.1338,13.5782,14.6920,17.1840,19.3367,20.1219,19.8550,20.9808,23.5343,25.4936,28.4479,31.4206
5.4546,5.1639,5.9599,8.4785,8.7616,10.5836,10.3766,11.6679,12.3359,13.4946,15.2674,16.9398,19.6583,21.9390,21.7958,22.8992,25.3239,27.5007,29.6695,32.9025,37.3594
4.6706,6.1776,6.8600,7.2034,9.9549,10.2398,10.2226,12.1268,14.5391,13.6472,16.4586,18.4038,20.0195,20.8921,21.1285,23.9472,25.9264,29.0088,30.6667,34.3140,37.2189
4.7412,5.8415,7.1644,7.7982,9.2445,10.1380,10.8388,10.7693,13.2108,12.6417,14.4479,17.4917,17.9261,19.3187,21.0596,20.2223,22.0057,23.6317,26.8786,27.8731,32.1549
5.9195,5.2291,6.7805,7.6721,9.0619,10.2604,9.5244,8.9914,10.3953,10.7393,12.8018,14.1895,15.2359,17.5621,19.8188,21.6502,21.3072,23.2562,24.9543,28.4799,30.4180
5.3490,6.7035,7.9083,7.5615,8.7478,8.9993,8.6001,9.1534,9.0555,10.1236,11.9377,13.8593,14.0488,16.3572,17.3755,21.1161,21.7095,21.7344,24.3877,25.8394,28.8059
4.4463,5.3244,7.7541,8.1617,8.8320,9.9910,10.1282,12.0245,11.4956,12.9627,16.0950,16.2657,19.3317,20.6937,19.5972,21.8968,23.8827,26.6036,29.5202,31.0611,35.3149
5.3701,6.6261,6.6263,7.6633,8.0119,9.3789,10.1900,9.9610,11.7963,13.2509,13.9535,14.8060,16.4092,18.7274,21.1008,21.1632,22.0070,24.1738,26.9459,28.5210,31.8798
5.3266,6.1184,6.6740,7.4087,8.9595,10.2497,10.5613,9.3593,11.2671,13.9162,14.0996,15.0915,17.2793,19.5737,22.2946,20.6364,22.5616,23.7030,26.4729,29.5288,30.9161
4.4667,5.6756,6.5514,8.3728,8.7850,9.4963,8.4409,7.8186,8.1733,9.2227,10.6383,12.5723,13.3305,15.0451,16.3819,18.8621,20.7969,20.8611,21.1599,23.0316,26.2837
4.5886,5.6964,6.9353,8.2238,8.9218,10.4390,9.5979,9.2868,11.5939,12.4934,15.1363,15.9453,16.8187,19.0540,21.3963,19.6526,20.6131,22.1764,24.9660,27.4752,30.0068
4.8144,6.2882,6.8688,8.6281,9.3161,10.1128,8.4542,9.8825,11.2769,12.5344,14.3559,16.3257,16.5140,19.4537,21.4672,21.3927,20.2479,22.6666,24.9874,27.0165,30.4624
5.6243,6.1535,7.1963,8.0815,9.3032,10.1391,10.5784,10.2131,10.7472,12.6142,13.8722,15.5601,16.6492,18.8232,20.5446,21.4004,20.7031,23.1118,25.1223,26.8013,30.3602
4.4130,5.4863,6.9447,7.2250,8.8111,9.5240,10.7157,11.6438,11.1775,12.6059,14.7106,15.7051,17.1042,18.0199,20.7242,21.0926,19.0771,20.6091,24.3626,26.1776,29.1467
4.9171,5.3861,7.4192,8.1102,8.4513,10.0557,10.1505,9.7311,11.0560,12.1571,13.8274,15.2812,16.2191,19.1731,20.1018,20.4105,19.8319,21.7391,23.8146,25.7135,28.4879
5.5731,5.7317,6.8792,7.6980,8.9160,10.7695,9.1348,9.3338,11.4825,12.0280,13.2112,15.2795,16.2854,17.9986,19.9689,20.5669,21.0615,23.6288,25.7540,29.3569,31.6201
